#id	check	kind	owner	path	line	detail
ac11372a5a28	catalog(consulted)	reached	JS-C29	com/badlogic/gdx/Application.java	163	rendering-type TypeRef — consulted 71001, fired 6681, declarations 0: a static NESTED class and an INNER class are different types, and only one is path-dependent
1064c7d683b3	catalog(consulted)	reached	JS-C31	com/badlogic/gdx/graphics/Cubemap.java	252	lowering CtNewClass/Expression — consulted 3854, fired 157, declarations 0: anonymous class construction and capture
1bd416719fdf	catalog(consulted)	reached	JS-C33	com/badlogic/gdx/graphics/VertexAttributes.java	29	rendering ClassDef — consulted 966, fired 77, declarations 0: the interface default-method diamond is resolved by JLS's two rules, not by trait linearization
1a93b71fadbe	catalog(consulted)	reached	JS-C34	com/badlogic/gdx/AbstractGraphics.java	4	rendering ClassDef — consulted 966, fired 233, declarations 0: interface statics are not inherited AT ALL, not even by an implementor
3ab579808ef6	catalog(consulted)	reached	JS-C36	com/badlogic/gdx/Application.java	106	rendering ValDef — consulted 17599, fired 1094, declarations 0: an interface field is implicitly `public static final`
e2cc7ec73751	catalog(consulted)	reached	JS-C37	com/badlogic/gdx/Application.java	102	rendering ClassDef — consulted 966, fired 39, declarations 0: `name()`, `values()` and `valueOf` are SYNTHESISED on every Java enum
c97c1815c977	catalog(consulted)	reached	JS-C38	-	0	rendering ClassDef — consulted 966, fired 0, declarations 0: a promoted enum constructor parameter IS a member, and `name` collides with `Enum.name()`
f0470e826832	catalog(consulted)	reached	JS-C39	com/badlogic/gdx/Application.java	102	rendering ClassDef — consulted 966, fired 39, declarations 0: `ordinal()` is part of every Java enum's surface, mentioned or not
df09ea65debb	catalog(consulted)	reached	JS-C40	-	0	rendering ClassDef — consulted 966, fired 0, declarations 0: enum constants with PER-CONSTANT class bodies
43d634a40333	catalog(consulted)	reached	JS-C44	-	0	rendering ClassDef — consulted 966, fired 0, declarations 0: `sealed` / `non-sealed` / `permits`
c999cbca6d28	catalog(consulted)	reached	JS-C45	com/badlogic/gdx/AbstractInput.java	7	rendering ValDef — consulted 17599, fired 2943, declarations 0: a `final` field's JMM safe-publication guarantee
f3d1b50607dc	catalog(consulted)	reached	JS-C46	-	0	phase member-clash — consulted 0, fired 0, declarations 281: Java has TWO name namespaces and Scala has one
7d14989984c5	catalog(consulted)	reached	JS-C47	com/badlogic/gdx/Version.java	37	rendering ClassDef + rendering DefDef + rendering ValDef — consulted 30440, fired 1254, declarations 0: package-private becomes `private[pkg]`
1cdfd18c419a	catalog(consulted)	reached	JS-C48	com/badlogic/gdx/AbstractInput.java	7	rendering ClassDef + rendering DefDef + rendering ValDef — consulted 30440, fired 810, declarations 0: Java's `protected` also grants SAME-PACKAGE access, and accessibility is an input to overload resolution
c6371f1f84f0	catalog(consulted)	reached	JS-C49	com/badlogic/gdx/Input.java	629	rendering ClassDef + rendering DefDef + rendering ValDef — consulted 30440, fired 170, declarations 0: Java's `private` reaches the whole enclosing TOP-LEVEL class; Scala's reaches only the template
e6b7cef4549b	catalog(consulted)	reached	JS-C50	com/badlogic/gdx/Version.java	37	rendering ClassDef + rendering DefDef + rendering ValDef — consulted 30440, fired 1254, declarations 0: Java's default access is package-private and Scala's is public — INVERTED
81da140ecbda	catalog(consulted)	reached	JS-E01	com/badlogic/gdx/Net.java	229	lowering CtBinaryOperator/Expression — consulted 28960, fired 579, declarations 0: `==`/`!=` are REFERENCE identity in Java; Scala's `==` calls `equals`
15ba13cde460	catalog(consulted)	reached	JS-E02	com/badlogic/gdx/InputEventQueue.java	51	lowering CtUnaryOperator/Expression — consulted 2663, fired 727, declarations 0: postfix/prefix `++`/`--` USED AS A VALUE yields the value before the update — the VALUE only; the operand's single evaluation is JS-E17
73179b8f71cc	catalog(consulted)	reached	JS-E03	com/badlogic/gdx/graphics/g2d/BitmapFont.java	750	lowering CtOperatorAssignment/Statement — consulted 1704, fired 36, declarations 0: compound assignment NARROWS implicitly to the left-hand type — STATEMENT position; the lvalue's single evaluation is JS-E17
e15682a122a1	catalog(consulted)	reached	JS-E04	-	0	lowering CtOperatorAssignment/Expression — consulted 5, fired 0, declarations 0: compound assignment NARROWS implicitly to the left-hand type — EXPRESSION position; the lvalue's single evaluation is JS-E17
2bb54d6d8c04	catalog(consulted)	reached	JS-E05	com/badlogic/gdx/AbstractGraphics.java	14	lowering CtConditional/Expression — consulted 788, fired 788, declarations 0: the conditional operator's type is computed, not the syntactic lub of its branches
cd91101a0dfa	catalog(consulted)	reached	JS-E06	-	0	rendering Typed — consulted 6258, fired 0, declarations 0: a primitive cast is a CONVERSION in Java and an assertion in Scala once a phase has retyped the value
656157a28a44	catalog(consulted)	reached	JS-E14	com/badlogic/gdx/Graphics.java	79	lowering CtBinaryOperator/Expression — consulted 28960, fired 23, declarations 0: string concatenation with a NON-`String` left operand
311674b0a67b	catalog(consulted)	reached	JS-E15	com/badlogic/gdx/assets/AssetManager.java	668	lowering CtAssignment/Expression — consulted 189, fired 189, declarations 0: an assignment IS an expression, with the assigned value
59bea2647772	catalog(consulted)	reached	JS-G01	<synthetic>	0	lowering-type CtWildcardReference + rendering-type TypeBounds — consulted 2470, fired 744, declarations 0: use-site wildcards, with the matching bound grammar
4dd6c467d690	catalog(consulted)	reached	JS-G03	-	0	lowering-type CtWildcardReference — consulted 1044, fired 0, declarations 0: `? super Object` has exactly one inhabitant
f3e39e12bd63	catalog(consulted)	reached	JS-G04	com/badlogic/gdx/graphics/g3d/particles/ParticleEffectLoader.java	145	rendering ForEach — consulted 363, fired 11, declarations 0: a captured wildcard on ITERATION has no nameable type
53455580a794	catalog(consulted)	reached	JS-G05	com/badlogic/gdx/graphics/g3d/particles/ParticleController.java	37	rendering ClassDef — consulted 966, fired 8, declarations 0: a wildcard in an `extends` clause takes the parameter's DECLARED bound
b44adc035c9a	catalog(consulted)	reached	JS-G06	-	0	phase raw-parent-alignment — consulted 0, fired 0, declarations 26: a de-wildcarded raw PARENT and its overrides must agree
20174c2fbfdc	catalog(consulted)	reached	JS-G07	<synthetic>	0	lowering-type CtTypeReference — consulted 393665, fired 5145, declarations 0: a RAW type erases the REFERENCE's generics, not the class's
ede65a66629e	catalog(consulted)	reached	JS-G08	<synthetic>	0	lowering-type CtTypeReference — consulted 393665, fired 1212, declarations 0: the same raw Java type renders DIFFERENTLY per scope, and correctly so
4489768c6869	catalog(consulted)	reached	JS-G09	com/badlogic/gdx/InputMultiplexer.java	26	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + lowering CtNewArray/Expression + lowering CtLocalVariable/Statement + lowering CtField/Declaration + lowering CtAssignment/Either + lowering CtReturn/Statement — consulted 69643, fired 1206, declarations 0: UNCHECKED CONVERSION at a raw type is legal in Java and is not in Scala
b192c8101c29	catalog(consulted)	reached	JS-G10	com/badlogic/gdx/scenes/scene2d/ui/SelectBox.java	67	lowering CtNewClass/Expression — consulted 3854, fired 4, declarations 0: a RAW anonymous class WITH a body
ee00a66eb11e	catalog(consulted)	reached	JS-G11	com/badlogic/gdx/Application.java	102	rendering ClassDef — consulted 966, fired 39, declarations 0: a partially-nameable F-BOUNDED raw fill
47ca850bf705	catalog(consulted)	reached	JS-G12	<synthetic>	0	lowering-type CtTypeParameterReference + rendering-type TypeRef — consulted 82399, fired 560, declarations 0: a diamond's inference variable has NO NAMEABLE type
e12aaa31d126	catalog(consulted)	reached	JS-G13	com/badlogic/gdx/InputMultiplexer.java	32	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + lowering CtNewArray/Expression + lowering CtLocalVariable/Statement + lowering CtField/Declaration + lowering CtAssignment/Either + lowering CtReturn/Statement — consulted 69643, fired 192, declarations 0: Java arrays are COVARIANT, with a runtime `ArrayStoreException`; Scala's are invariant
8c3885cd15b6	catalog(consulted)	reached	JS-G14	com/badlogic/gdx/graphics/g3d/loader/ObjLoader.java	150	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + lowering CtNewArray/Expression + lowering CtLocalVariable/Statement + lowering CtField/Declaration + lowering CtAssignment/Either + lowering CtReturn/Statement — consulted 69643, fired 112, declarations 0: a primitive at a generic slot boxes to the WRAPPER, not to the formal
4a049a5e12de	catalog(consulted)	reached	JS-G15	com/badlogic/gdx/utils/IntMap.java	98	lowering CtNewArray/Expression — consulted 462, fired 19, declarations 0: GENERIC ARRAY CREATION is illegal in Java, so only the cast idiom reaches the engine
69c25c950aa6	catalog(consulted)	reached	JS-G17	com/badlogic/gdx/Version.java	40	rendering ArrayLength + rendering MethodRef — consulted 1165, fired 1092, declarations 0: `.length`, an array's `Class` object, and `T[]::new`
c55bac781df7	catalog(consulted)	reached	JS-G18	com/badlogic/gdx/Input.java	284	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 30560, fired 4317, declarations 0: under `noClasspath` a REFERENCE erases and a DECLARATION does not
7e6d6f91c012	catalog(consulted)	reached	JS-G21	com/badlogic/gdx/assets/AssetLoadingTask.java	88	rendering InstanceOf — consulted 262, fired 262, declarations 0: `instanceof` is restricted to REIFIABLE types, and SE16 added a pattern binding
9b89185d722f	catalog(consulted)	reached	JS-G22	com/badlogic/gdx/assets/AssetLoadingTask.java	75	lowering CtInvocation/Expression — consulted 26706, fired 93, declarations 0: a raw member access through an ERASED RECEIVER types the CALL, not just the receiver
1e0de20f40af	catalog(consulted)	reached	JS-G29	com/badlogic/gdx/assets/AssetLoadingTask.java	126	lowering CtInvocation/Expression — consulted 26706, fired 656, declarations 0: diamond inference in the ordinary case
2263645f2e8c	catalog(consulted)	reached	JS-G30	com/badlogic/gdx/assets/AssetManager.java	136	lowering CtInvocation/Expression — consulted 26706, fired 61, declarations 0: an UNCONSTRAINED method type parameter: Java infers its BOUND and Scala infers `Nothing`
338e4e4c3e1f	catalog(consulted)	reached	JS-G31	com/badlogic/gdx/graphics/g2d/GlyphLayout.java	48	lowering CtInvocation/Expression — consulted 30560, fired 123, declarations 0: a POLY EXPRESSION must never be cast as a whole
09d6c452be9a	catalog(consulted)	reached	JS-G32	com/badlogic/gdx/Input.java	635	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 30560, fired 1328, declarations 0: a callee's OWN type variables never resolve at the caller
88ce27251602	catalog(consulted)	reached	JS-G33	com/badlogic/gdx/graphics/g2d/GlyphLayout.java	48	rendering MethodRef — consulted 126, fired 126, declarations 0: SAM conversion eligibility
741f2d71398e	catalog(consulted)	reached	JS-G34	-	0	rendering Typed — consulted 6258, fired 0, declarations 0: a Java INTERSECTION in a cast becomes Scala's `&`
0df1088d7fce	catalog(consulted)	reached	JS-G35	com/badlogic/gdx/graphics/g3d/environment/BaseLight.java	21	rendering ClassDef + rendering DefDef — consulted 12841, fired 26, declarations 0: Scala CHECKS an F-bound where javac does not
9aab741ff5a1	catalog(consulted)	reached	JS-G37	com/badlogic/gdx/graphics/g2d/BitmapFont.java	144	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 30560, fired 17, declarations 0: `T...` is an `Array[T]`, materialised at the port's OWN call sites
2c700f319140	catalog(consulted)	reached	JS-G38	com/badlogic/gdx/InputMultiplexer.java	32	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 30560, fired 61, declarations 0: a vararg slot ALREADY holding an array must not be re-packed — and a primitive array never forwards
f87b44e29522	catalog(consulted)	reached	JS-G39	com/badlogic/gdx/utils/Json.java	201	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + rendering Apply — consulted 93617, fired 7, declarations 0: an EXTERNAL callee's `T...` is read by scalac as a REPEATED parameter
d11bfb1abf07	catalog(consulted)	reached	JS-G40	com/badlogic/gdx/utils/Json.java	201	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression + rendering Spread — consulted 30567, fired 14, declarations 0: the COMPOSITION of JS-G38 and JS-G39 — an array forwarded through an external vararg slot
570a9cac8ea9	catalog(consulted)	reached	JS-G41	com/badlogic/gdx/graphics/g2d/Animation.java	76	rendering DefDef — consulted 11875, fired 17, declarations 0: `@SafeVarargs` and heap pollution
7739316365ec	catalog(consulted)	reached	JS-G42	com/badlogic/gdx/InputMultiplexer.java	32	lowering CtInvocation/Expression + lowering CtConstructorCall/Expression + lowering CtNewClass/Expression — consulted 30560, fired 16, declarations 0: a generic vararg's COMPONENT element type has four layered sources
dd5274f8e482	catalog(consulted)	reached	JS-G43	com/badlogic/gdx/graphics/g2d/GlyphLayout.java	48	lowering CtExecutableReferenceExpression/Expression + rendering MethodRef — consulted 250, fired 250, declarations 0: METHOD REFERENCES are five forms sharing one syntax — static, unbound, bound, constructor, array constructor
ded49dd1d5a7	catalog(consulted)	reached	JS-G48	-	0	phase collections — consulted 0, fired 0, declarations 5: a REIFIED type occurrence asks about a RUNTIME OBJECT, so a retyping moves the question and not the answer
6bada30f32a8	catalog(consulted)	reached	JS-S01	com/badlogic/gdx/assets/AssetManager.java	238	rendering While + rendering For + rendering ForEach + rendering DoWhile — consulted 2127, fired 300, declarations 0: an unlabelled `break`/`continue` binds LEXICALLY to the innermost enclosing loop or switch
761618c14d9d	catalog(consulted)	reached	JS-S02	com/badlogic/gdx/graphics/g2d/GlyphLayout.java	172	rendering Labeled — consulted 10, fired 10, declarations 0: a LABEL sits on any statement, not only on a loop
b813531d400b	catalog(consulted)	reached	JS-S03	com/badlogic/gdx/graphics/g2d/GlyphLayout.java	138	rendering While + rendering For + rendering ForEach + rendering DoWhile — consulted 2127, fired 9, declarations 0: a `boundary` the emitter INTERPOSES steals the enclosing loop's un-annotated jumps
8f87d6b197a6	catalog(consulted)	reached	JS-S04	com/badlogic/gdx/files/FileHandle.java	555	lowering CtSwitch/Statement — consulted 145, fired 17, declarations 0: switch FALLTHROUGH runs the next case's statements
6eadd5794672	catalog(consulted)	reached	JS-S05	com/badlogic/gdx/files/FileHandle.java	555	lowering CtSwitch/Statement — consulted 145, fired 97, declarations 0: a `switch` with no `default` FALLS OUT; a `match` with no `case _` throws
8a3d8aae550b	catalog(consulted)	reached	JS-S06	com/badlogic/gdx/graphics/g2d/GlyphLayout.java	147	rendering Match — consulted 147, fired 10, declarations 0: an unlabelled `break` in the MIDDLE of a case ends the CASE
5d47d06f0fd5	catalog(consulted)	reached	JS-S07	com/badlogic/gdx/InputEventQueue.java	53	lowering CtSwitch/Statement — consulted 145, fired 101, declarations 0: only an UNLABELLED trailing `break` terminates a case; a labelled one leaves the LOOP
115bdaae0ff4	catalog(consulted)	reached	JS-S08	com/badlogic/gdx/files/FileHandle.java	555	rendering Match — consulted 147, fired 41, declarations 0: a `null` selector throws NPE IMPLICITLY — a classic switch has no `case null` to opt out with
3947c2d7f754	catalog(consulted)	reached	JS-S10	-	0	lowering CtSwitch/Statement + lowering CtSwitchExpression/Expression — consulted 145, fired 0, declarations 0: pattern and record switch, with sealed exhaustiveness
2c78453fdb00	catalog(consulted)	reached	JS-S11	com/badlogic/gdx/utils/Json.java	320	rendering Try — consulted 211, fired 1, declarations 0: a translated CATCH swallows a translated JUMP — `boundary.Break` is a `RuntimeException`
5576a36bf3e2	catalog(consulted)	reached	JS-S12	com/badlogic/gdx/InputMultiplexer.java	81	rendering Try — consulted 211, fired 59, declarations 0: a `finally` completing abruptly DISCARDS the try's own abrupt completion
6013287e29d0	catalog(consulted)	reached	JS-S13	-	0	rendering Try — consulted 211, fired 0, declarations 0: try-with-resources closes on ANY completion, in reverse order, before this try's own catch
6ca435afdfd9	catalog(consulted)	reached	JS-S14	com/badlogic/gdx/Version.java	38	lowering CtTry/Statement — consulted 211, fired 181, declarations 0: multi-catch `A | B`
b0cddf117352	catalog(consulted)	reached	JS-S15	com/badlogic/gdx/assets/AssetManager.java	189	rendering ForEach — consulted 363, fired 363, declarations 0: the enhanced-for expression is evaluated ONCE, and arrays and `Iterable` differ
8d68df9b67a5	catalog(consulted)	reached	JS-S16	com/badlogic/gdx/graphics/g3d/ModelBatch.java	250	rendering ForEach — consulted 363, fired 21, declarations 0: the enhanced-for BINDING may be reassigned in the body, and may be declared at a supertype
464207637d89	catalog(consulted)	reached	JS-S17	com/badlogic/gdx/Input.java	641	rendering For — consulted 1366, fired 1365, declarations 0: the classic `for`'s UPDATE runs on `continue`, and its `ForInit` scopes to the loop
8aca2cf4c69b	catalog(consulted)	reached	JS-S18	com/badlogic/gdx/graphics/g2d/BitmapFont.java	842	lowering CtDo/Statement + rendering DoWhile — consulted 92, fired 92, declarations 0: `do`-`while` — Scala 3 removed it
ee1c42a01ff6	catalog(consulted)	reached	JS-S19	com/badlogic/gdx/AbstractInput.java	7	rendering ValDef — consulted 17599, fired 2908, declarations 0: definite assignment for LOCALS — Java rejects a read before assignment
3cb7f64a51d7	catalog(consulted)	reached	JS-S21	com/badlogic/gdx/scenes/scene2d/ui/TextField.java	886	rendering Lambda — consulted 4, fired 3, declarations 0: `return` inside a lambda body returns from the LAMBDA, not from the method
a3a8adac28df	catalog(consulted)	reached	JS-S22	com/badlogic/gdx/InputEventQueue.java	41	lowering CtSynchronized/Statement — consulted 52, fired 52, declarations 0: `synchronized` as a statement
a18eddacab01	catalog(consulted)	reached	JS-S25	com/badlogic/gdx/assets/AssetManager.java	436	rendering DefDef — consulted 11875, fired 19, declarations 0: Java REJECTS unreachable code and Scala allows it — composed with `break`
ddd222cdb7e4	catalog(uncited)	absent	JS-C43	-	0	UNCITED — a case class differs in accessor naming and in three facets of `toString` (JLS side: JLS 8.10): Java `record`
9c22be7f2f32	catalog(uncited)	handled	JS-C01	-	0	UNCITED — a companion object has no inheritance relation to its class's parents (JLS side: JLS 8.2, 8.4.8): a Java `static` is INHERITED by every subclass; a Scala companion inherits nothing
3047600ceab7	catalog(uncited)	handled	JS-C02	-	0	UNCITED — as JS-C01, through the interface edge (JLS side: JLS 9.3, 8.1.5): interface constants are inherited through `implements`
c16eaa596e70	catalog(uncited)	handled	JS-C03	-	0	UNCITED — a companion re-export must not merge a redeclaration away (JLS side: JLS 8.4.8.2): static HIDING is resolved by the STATIC type of the qualifier
e6043578ce6b	catalog(uncited)	handled	JS-C04	-	0	UNCITED — a same-named Scala member is an OVERRIDE, virtually dispatched (JLS side: JLS 8.3, 6.4.1): a subclass field SHADOWS a superclass field — two storage cells, not one
86b74f79634f	catalog(uncited)	handled	JS-C05	-	0	UNCITED — fully-qualified emission removes the question (JLS side: JLS 6.5.6, 7.5.3): a static nested constant reached through a SUBCLASS's name, and `import static`
2974cd95acc0	catalog(uncited)	handled	JS-C06	-	0	UNCITED — a companion call has no receiver slot to put the expression in (JLS side: JLS 15.12.4.1): `anInstance.staticMethod()` evaluates the receiver FOR ITS SIDE EFFECTS and discards it
4f45994343df	catalog(uncited)	handled	JS-C08	-	0	UNCITED — `inline val` is the image; a typed `val` triggers the initialiser (JLS side: JLS 4.12.4, 13.1): a CONSTANT VARIABLE is inlined, so reading it never triggers class initialisation
aaa662dea242	catalog(uncited)	handled	JS-C09	-	0	UNCITED — an object body is one sequence, so the order has to survive the frontend (JLS side: JLS 12.4.2): several `static { }` blocks and static field initialisers run in ONE textual order
8ba79dfd3e53	catalog(uncited)	handled	JS-C14	-	0	UNCITED — the same order, once a primary constructor exists to host it (JLS side: JLS 12.5): the superclass constructor runs before this class's field initialisers
02f8becc671a	catalog(uncited)	handled	JS-C16	-	0	UNCITED — a statement in the class body is the image (JLS side: JLS 8.6): instance initialiser blocks
0a2cd2c7c4e4	catalog(uncited)	handled	JS-C18	-	0	UNCITED — the same sequence, which a frontend that groups by NODE KIND has already lost (JLS side: JLS 12.5): field initialisers and instance-init blocks are ONE step-4 sequence in textual order, not two buckets
d0d12b068c78	catalog(uncited)	handled	JS-C19	-	0	UNCITED — only a primary constructor may call the superclass constructor (JLS side: JLS 8.8.7.1): `this(...)` / `super(...)` in a secondary constructor — Scala's secondary constructors cannot call `super`
4d00dc03e31e	catalog(uncited)	handled	JS-C20	-	0	UNCITED — a Scala class always has a primary constructor (JLS side: JLS 8.8.7, 8.8.9): the implicit `super()` and the default constructor
4d6d05b50ca8	catalog(uncited)	handled	JS-C25	-	0	UNCITED — an override without the modifier is an error (JLS side: JLS 8.4.8.1): `override` is mandatory in Scala and absent in Java
977ba26281ed	catalog(uncited)	handled	JS-C29	-	0	UNCITED — `Outer#Inner` is the type projection; `outer.Inner` is the path-dependent type (JLS side: JLS 8.1.3): a static NESTED class and an INNER class are different types, and only one is path-dependent
198cdb711811	catalog(uncited)	handled	JS-C30	-	0	UNCITED — Scala has a direct counterpart; only the capture wiring is missing (JLS side: JLS 14.3): method-LOCAL named classes
00424df3de72	catalog(uncited)	handled	JS-C31	-	0	UNCITED — the same construct, with a synthesised name (JLS side: JLS 15.9.5): anonymous class construction and capture
f546fdbb040c	catalog(uncited)	handled	JS-C34	-	0	UNCITED — a corollary of JS-C01 at the interface edge (JLS side: JLS 8.4.8, 9.3): interface statics are not inherited AT ALL, not even by an implementor
ebfa8edb083a	catalog(uncited)	handled	JS-C36	-	0	UNCITED — a corollary of JS-C01, JS-C02 and JS-C08 (JLS side: JLS 9.3): an interface field is implicitly `public static final`
2cf9a0f6a315	catalog(uncited)	handled	JS-C37	-	0	UNCITED — a Scala 3 `enum` has a different, non-identical surface (JLS side: JLS 8.9.3): `name()`, `values()` and `valueOf` are SYNTHESISED on every Java enum
5669b52f1725	catalog(uncited)	handled	JS-C38	-	0	UNCITED — a constructor parameter becomes a class member (JLS side: JLS 8.9.2): a promoted enum constructor parameter IS a member, and `name` collides with `Enum.name()`
8d3678233c95	catalog(uncited)	handled	JS-C39	-	0	UNCITED — nothing supplies it unless it is emitted (JLS side: JLS 8.9.3): `ordinal()` is part of every Java enum's surface, mentioned or not
e5904b642252	catalog(uncited)	handled	JS-C45	-	0	UNCITED — a `val` carries the same guarantee (JLS side: JLS 17.5): a `final` field's JMM safe-publication guarantee
e17fc42e19ae	catalog(uncited)	handled	JS-C46	-	0	UNCITED — one namespace, resolved innermost-first (JLS side: JLS 6.5): Java has TWO name namespaces and Scala has one
a3ec5cfa1317	catalog(uncited)	handled	JS-C47	-	0	UNCITED — a qualified `private` is the image (JLS side: JLS 6.6.1): package-private becomes `private[pkg]`
82c8c3f34227	catalog(uncited)	handled	JS-C48	-	0	UNCITED — Scala's `protected` grants no package access (JLS side: JLS 6.6.2, 15.12.1): Java's `protected` also grants SAME-PACKAGE access, and accessibility is an input to overload resolution
96a65a55af95	catalog(uncited)	handled	JS-C49	-	0	UNCITED — a qualified `private[TopLevel]` is the image (JLS side: JLS 6.6.1): Java's `private` reaches the whole enclosing TOP-LEVEL class; Scala's reaches only the template
09ba489df46e	catalog(uncited)	handled	JS-C50	-	0	UNCITED — emitting nothing means public, which is the wrong default (JLS side: JLS 6.6.1): Java's default access is package-private and Scala's is public — INVERTED
c3a88d5d57d5	catalog(uncited)	handled	JS-E02	-	0	UNCITED — Scala has no increment operator; `x += 1` has type `Unit` (JLS side: JLS 15.14.2, 15.15.1): postfix/prefix `++`/`--` USED AS A VALUE yields the value before the update — the VALUE only; the operand's single evaluation is JS-E17
35e8bdb7bea4	catalog(uncited)	handled	JS-E05	-	0	UNCITED — an `if` expression types as the lub of its branches (JLS side: JLS 15.25.2): the conditional operator's type is computed, not the syntactic lub of its branches
